timestamp,open,high,low,close,volume
1757140200000,110781.2,110817.4,110753.5,110753.6,19.814334
1757142000000,110753.6,110822.7,110752.3,110822.7,14.500234
1757143800000,110822.7,110834.7,110796.7,110830,43.254126
1757145600000,110830,110838.6,110772.7,110777.8,29.72225
1757147400000,110777.8,110957.7,110777.8,110936.2,30.552033
1757149200000,110936.2,110936.2,110690.1,110693.4,47.650896
1757151000000,110693.4,110827.4,110693.4,110700.3,27.781259
1757152800000,110700.3,110809.8,110673.1,110749.3,28.471317
1757154600000,110749.3,110782.3,110719.5,110782.2,26.653186
1757156400000,110782.2,110782.3,110669.1,110682.8,35.549534
1757158200000,110682.8,110875,110671.2,110783.6,38.788645
1757160000000,110783.6,110880.1,110754.3,110798,31.576574
1757161800000,110798,110895,110751.2,110832,31.023264
1757163600000,110832,110914.4,110817.7,110888.3,28.383612
1757165400000,110888.3,110946.3,110819.1,110928.2,41.716853
1757167200000,110928.2,110988.5,110872.5,110892.5,33.964935
1757169000000,110892.5,110892.5,110773.6,110810.4,43.120419
1757170800000,110810.4,110838.6,110687.6,110741.8,63.873498
1757172600000,110741.8,110785.7,110352.9,110383.2,122.902271
1757174400000,110383.2,110403,109958.2,110210.5,265.467174
1757176200000,110210.5,110299.7,110037.5,110260.2,113.877576
1757178000000,110260.2,110277.4,110140,110140,48.790046
1757179800000,110140,110214.1,109985.8,110147.9,77.459034
1757181600000,110147.9,110249,110103,110195.7,49.461897
1757183400000,110195.7,110280.8,110052.9,110225.4,72.148978
1757185200000,110225.4,110261.4,110119.8,110157.2,36.019276
1757187000000,110157.2,110184.2,110001,110040.6,34.213293
1757188800000,110040.6,110089.6,110031.3,110069.1,24.861587
1757190600000,110069.1,110166.2,110054,110166.2,22.621787
1757192400000,110166.2,110210.2,110147.3,110167.7,37.484428
1757194200000,110167.7,110209.2,110090,110208.8,30.034839
1757196000000,110208.8,110243.4,110167,110170.4,30.705813
1757197800000,110170.4,110182.4,110072.4,110167.5,30.210025
1757199600000,110167.5,110283.1,110109.2,110261,33.972045
1757201400000,110261,110261,110175,110190.4,17.772617
1757203200000,110190.4,110259.6,110174.9,110239.7,30.12357
1757205000000,110239.7,110377.1,110205.3,110357.9,30.893689
1757206800000,110357.9,110539.7,110329.5,110502.5,48.868383
1757208600000,110502.5,110596.6,110463.7,110554.4,29.80622
1757210400000,110554.4,110555.5,110452.2,110528.2,24.128665
1757212200000,110528.2,110697.2,110500.3,110663.7,33.478731
1757214000000,110663.7,110744.4,110597.2,110718,92.448033
1757215800000,110718,110745.4,110616.4,110637.6,31.753556
1757217600000,110637.6,110651.6,110515.4,110558.1,31.298881
1757219400000,110558.1,110575.3,110500.1,110574.6,19.22069
1757221200000,110574.6,110703.9,110574.5,110703.8,31.34296
1757223000000,110703.8,110707.3,110641.4,110663.6,11.682672
1757224800000,110663.6,110672.4,110582,110584.2,19.356118
1757226600000,110584.2,110606.3,110475.2,110513.1,50.121077
1757228400000,110513.1,110702.3,110472.4,110665.9,60.633815
1757230200000,110665.9,110919.1,110665.9,110756.3,123.781732
1757232000000,110756.3,111295.6,110716.8,111230,181.040877
1757233800000,111230,111361.6,111039.3,111067.5,104.5233
1757235600000,111067.5,111244.8,111019,111167.9,70.759348
1757237400000,111167.9,111173.4,110873,111112.1,118.954336
1757239200000,111112.1,111186.1,111029.1,111041,51.399663
1757241000000,111041,111245,111040.9,111229.3,171.795259
1757242800000,111229.3,111300,111208.1,111281.7,162.00375
1757244600000,111281.7,111298,111210.3,111298,32.534512
1757246400000,111298,111300,111076.3,111131.8,45.638783
1757248200000,111131.8,111238.7,111085.3,111123,43.519714
1757250000000,111123,111123.2,111048.8,111112,40.86845
1757251800000,111112,111238.2,111111.9,111221.1,39.788671
1757253600000,111221.1,111412.4,111062.5,111138.3,88.7312
1757255400000,111138.3,111270.9,111107.2,111141.8,67.25597
1757257200000,111141.8,111338,111113.1,111317.6,54.031429
1757259000000,111317.6,111375,111253.1,111327.5,40.703561
1757260800000,111327.5,111371.1,111203.2,111218.1,42.167454
1757262600000,111218.1,111280.7,111161.4,111209,30.331914
1757264400000,111209,111240.3,110915.5,110960.7,119.64217
1757266200000,110960.7,111121.7,110882.6,110970.8,128.935799
1757268000000,110970.8,111044.8,110942.2,110949.2,44.377077
1757269800000,110949.2,111069,110824.2,111048,91.680354
1757271600000,111048,111224.5,111045.5,111135.8,66.443418
1757273400000,111135.8,111289.9,111120.8,111256.8,79.854264
1757275200000,111256.8,111361.8,111157.4,111212.5,90.232989
1757277000000,111212.5,111375,111148.7,111337.2,32.949052
1757278800000,111337.2,111337.2,111172.1,111187.1,40.773418
1757280600000,111187.1,111214.7,111050,111050.1,25.424427
1757282400000,111050.1,111328.1,111001.8,111328,101.210235
1757284200000,111328,111361.5,111080.2,111246.7,72.908813
1757286000000,111246.7,111598,111246.7,111467.6,103.493103
1757287800000,111467.6,111502.6,111075.8,111138.8,89.023659
1757289600000,111138.8,111246.4,110973,111226.8,98.869327
1757291400000,111226.8,111294.5,110692.7,110823.7,217.392009
1757293200000,110823.7,110927.8,110721.1,110807.2,133.173034
1757295000000,110807.2,110997.2,110784.9,110893.6,116.051627
1757296800000,110893.6,110931.4,110625,110862.7,102.213691
1757298600000,110862.7,111372.8,110832.8,111242.7,167.930849
1757300400000,111242.7,111352.2,111038.7,111141.4,141.142357
1757302200000,111141.4,111345.6,111023,111053.8,85.824785
1757304000000,111053.8,111138.7,110948.9,111132,105.543874
1757305800000,111132,111219.1,110927.7,110983.2,59.681966
1757307600000,110983.2,111065.9,110928.2,110947,46.646633
1757309400000,110947,111052,110905,111029.2,59.231816
1757311200000,111029.2,111197.2,110911.2,111157.7,64.741981
1757313000000,111157.7,111184.4,111104.9,111115.8,38.282357
1757314800000,111115.8,111570.9,111115.8,111507.7,461.966228
1757316600000,111507.7,111612.6,111229.4,111284.8,1144.003783
1757318400000,111284.8,111627.9,111249.9,111586.6,115.485545
1757320200000,111586.6,111899.9,111537.6,111681.2,244.793046
1757322000000,111681.2,112060.8,111582.3,111846.3,303.0028
1757323800000,111846.3,112097.2,111766.9,112095,183.974627
1757325600000,112095,112147.2,111912.7,112145,180.895528
1757327400000,112145,112190.5,111961.4,112042,179.346859
1757329200000,112042,112046.5,111812.8,111832.6,147.961066
1757331000000,111832.6,112120.5,111757.2,112056.2,137.545919
1757332800000,112056.2,112082.7,111927.2,111944.2,98.254567
1757334600000,111944.2,112158.4,111937.5,112038.1,91.454341
1757336400000,112038.1,112352.9,112038.1,112198.8,222.762337
1757338200000,112198.8,112362.7,111880,111912,444.557442
1757340000000,111912,112297.1,111875,112247.6,233.365035
1757341800000,112247.6,112833.7,112241,112648.6,620.286501
1757343600000,112648.6,112937.7,112600.2,112844.2,285.86179
1757345400000,112844.2,112851.9,112538.7,112644.2,125.176044
1757347200000,112644.2,112683,112304.1,112633.9,200.643622
1757349000000,112633.9,112643.8,112295.3,112390.1,201.75892
1757350800000,112390.1,112535,112234.6,112523.1,113.672417
1757352600000,112523.1,112539.7,112081,112212.2,130.179938
1757354400000,112212.2,112435.1,112180.6,112375.1,110.584709
1757356200000,112375.1,112512,112257.8,112470.2,85.92085
1757358000000,112470.2,112470.3,112137.5,112184.8,109.246694
1757359800000,112184.8,112231.7,111969.3,112094.7,109.624862
1757361600000,112094.7,112142.9,111961.4,112022.9,88.184602
